sampleId,ParticipantId,collectionEnd,Days,Latitude,Longitude,melanogaster,simulans,suzukii,busckii,testacea,hydei,mercatorum,repleta,funebris,immigrans,phalerata,subobscura,virilis,Indoors,INCAL_WindSpeedNorth_daily,INCAL_RainfallRate_daily,INCAL_GlobalRadiation_daily,INCAL_RelativeHumidity_daily,INCAL_AirPressure_daily,INCAL_WindSpeedEast_daily,INCAL_DewPointTemperature_daily,INCAL_Temperature2m_daily,Yearly_TM,Yearly_RR,Yearly_SA,Monthly_TM,Monthly_RR,Monthly_SA,Daily_TX,Daily_TN,Daily_RR,Daily_SA,Wien_Bezirke,looseresidential,mediumresidential,denseresidential,largeisolatedresidential,office,commercial,businesscore,lowmixeduse,industrial,leisure,health,education,indoorsports,military,sewage,energy,water,construction,greenstreets,non.greenstreets,parking,railway,transport,park,outdoorsports,cemetery,fields,vineyards,nursery,forest,meadow,water,dem_mean,imp2018,treecover2018,protected_area,Wien_water_areas_grid,Wien_buildings_area_ha,Wien_build_volume_i_grid,vineyard
VCFC_144,VCF24A051,22/08/2024,234,48.23894,16.31074,17,0,0,0,0,1,29,0,0,0,0,0,0,1,-0.44379085,0.1587153,226.15553,64.61458,101394.8,1.286185288,16.5170616,24.135749,13.04275,884.2587,7216905,23.973738,107.589592,948670.6,30.411027,18.911038,6.088171104,28982.143,18,59.0320282,25.68882942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.24630737,0,0,0,0,0,0,0,0,0,0,0,0,0,268.0184326,68.17077637,38.65681458,0,0,0.140526935,18.27380943,0
VCFC_145,VCF24A003,26/08/2024,238,48.24752,16.439,0,0,0,0,0,0,20,0,0,0,0,0,0,1,-0.295344583,0.1408041,213.87842,62.28895,101356.5,0.761334775,16.4171295,24.725741,13.7387,721.7471,7329652,24.888153,91.393059,949038.9,31.317016,19.157865,5.189285022,31120.469,22,0,0,50.82025909,1.307880998,0,0,0,2.117503405,0,0,0,0,0,0,0,0,0,0,0,27.75848961,0,0,0,16.02261734,0,0,0,0,0,0,0,0,160.5237579,13.23468494,0.75227946,0,0,0.263239712,4.706376553,0
VCFC_146,VCF24A084,26/08/2024,238,48.29387,16.29527,0,0,0,0,0,4,6,0,0,1,0,0,0,1,-0.215695116,0.02571507,217.9772,67.49125,101409.2,1.563422284,16.6313684,23.473998,12.79534,946.0264,6789198,23.718218,111.664383,931951.7,30.031467,17.696831,6.055166798,30533.746,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.7129669,61.54191208,20.17794228,0,0,0,0.012345729,0
VCFC_147,VCF24A141,23/08/2024,235,48.2157,16.38965,19,0,0,0,0,0,2,0,2,0,0,0,0,1,-0.150878945,0.133176,222.77388,60.09712,101359,0.809951556,16.5418972,25.40443,14.23001,738.9146,7301966,25.438141,101.304283,938614.4,31.561285,20.255566,5.796123333,30376.473,2,0,0,77.67562103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.159424782,20.12354469,0,0,0,0,0,0,0,0,0,0,0,0,160.8922119,15.39638519,0.089027271,0,0,0.539952159,11.49660873,0
VCFC_148,VCF24A054,25/08/2024,237,48.23861,16.38297,381,0,0,0,0,14,44,0,1,0,0,0,0,1,-0.508601787,0.1715277,224.19026,62.97024,101335.1,0.870673935,16.657601,24.741402,13.93061,754.6767,7336334,25.118755,107.375252,938249.2,31.799445,19.606821,6.181542928,31735.207,20,0,0,31.7477951,0,0,0,0,0,0,0,0,0.379187047,0,0,0,0,0,0,1.247179866,32.95957947,0,8.151838303,0,23.65260315,0,0,0,0,0,0,0,0,163.0842896,32.26728439,4.192175388,0,0,0.219378784,5.663750172,0
VCFC_149,VCF24A066_2,26/08/2024,238,47.83265,16.62261,34,60,0,0,0,116,3,0,0,13,0,0,0,0,-1.769939251,0.02687184,211.07814,67.90806,101328,0.997940786,17.6540829,24.43237,13.83089,691.0748,7455022,25.106512,47.277012,992350.6,31.982508,19.396547,0.960127923,33122.781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_150,VCF24A082,19/08/2024,231,48.30174,15.89634,151,0,0,0,0,12,6,0,0,0,0,0,0,1,0.498901177,0.0997834,231.489,70.35962,101385.1,1.415883988,17.4130461,23.655332,13.06452,851.2673,7057580,24.236414,54.575966,922621.9,31.241984,18.247062,2.550520325,30055.809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_151,VCF24A128,26/08/2024,238,48.2073,16.52647,8,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.558224909,0.05421922,224.67516,63.9007,101403.5,1.041784283,16.5398393,24.336528,13.3,685.3202,7412978,24.381443,57.845325,972298.9,31.212356,18.371255,3.00550751,32029.304,22,44.01956558,13.5401392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.917340755,0,0,0,0,0,0,34.52295685,0,0,0,0,0,156.1101685,6.806230545,1.837249279,27.37682915,0,0.135445148,0.462630659,0
VCFC_152,VCF24A004,26/08/2024,238,48.22681,16.16493,47,0,0,0,0,1,40,0,0,0,0,0,0,0,-0.380339142,0.05809917,211.68818,70.90814,101422.7,1.690552716,16.7378592,22.786176,12.19812,1046.7411,6747730,22.956123,63.773964,942611.8,29.358826,16.665154,2.64235372,31060.978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_153,VCF24A010,26/08/2024,238,48.15257,16.37012,10,0,0,0,0,2,7,0,0,0,0,0,0,1,-0.940197097,0.1033272,211.85021,62.90917,101380.2,1.726023319,16.4280672,24.434906,13.52043,729.4509,7325177,24.686167,76.7295,955315.1,31.061554,18.893678,3.983529409,31381.199,10,4.298567772,68.91764069,0,0,0,0,0,0,0,0,0,5.760863781,0,0,0,0,0,0,0,18.42626381,0,0,0,0,0,0,0,0,0,0.902174771,0.225543693,0,198.6404266,14.67976284,6.069236279,1.353262186,0,0.16721645,8.033716202,0
VCFC_154,VCF24A010,26/08/2024,238,48.15257,16.37012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.940197097,0.1033272,211.85021,62.90917,101380.2,1.726023319,16.4280672,24.434906,13.52043,729.4509,7325177,24.686167,76.7295,955315.1,31.061554,18.893678,3.983529409,31381.199,10,4.298567772,68.91764069,0,0,0,0,0,0,0,0,0,5.760863781,0,0,0,0,0,0,0,18.42626381,0,0,0,0,0,0,0,0,0,0.902174771,0.225543693,0,198.6404266,14.67976284,6.069236279,1.353262186,0,0.16721645,8.033716202,0
VCFC_155,VCF24A154,26/08/2024,238,48.17964,16.33456,35,0,0,0,0,0,8,0,7,0,0,0,0,1,-0.526398096,0.07212768,211.14429,63.02806,101390.7,1.518073248,16.49926,24.50649,13.84572,782.7036,7284060,24.991953,87.292732,950242.7,31.14809,19.368293,4.685693098,30911.148,12,0,0,71.28716278,0,0,0,0,0,0,0.083136275,0,0,0,0,0,0,0,0,0,27.53104591,0,0,0,0.098658517,0,0,0,0,0,0,0,0,189.3128052,15.21949482,0,0,0,0.553458035,26.80945015,0
VCFC_156,VCF24A128,27/08/2024,239,48.2073,16.52647,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.477510548,0.03999868,222.57828,64.05584,101451.4,0.992258123,16.4341728,24.191528,13.3,685.3202,7412978,24.381443,57.845325,972298.9,30.912342,18.350827,2.625507523,31484.32,22,44.01956558,13.5401392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.917340755,0,0,0,0,0,0,34.52295685,0,0,0,0,0,156.1101685,6.806230545,1.837249279,27.37682915,0,0.135445148,0.462630659,0
VCFC_157,VCF24A098,27/08/2024,239,48.15465,16.1849,7,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.146433308,0.03954453,209.95035,69.41375,101476.1,1.457129824,16.3039099,22.711434,12.28565,941.2458,6832586,23.003485,62.695675,944254.9,28.798268,16.815863,1.586445446,30570.34,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.3633118,23.18219376,7.317994118,0,0,0,0.012345729,0
VCFC_158,VCF24A107,31/07/2024,212,48.1866,16.37468,0,0,0,0,0,0,4,0,0,0,0,0,0,1,-1.033131798,0.02401226,252.20098,51.62418,101458.7,1.450476141,13.5284642,24.669893,14.25841,753.8261,7280986,24.957205,20.632641,931961.1,30.23244,19.900853,0.182349704,32588.549,5,0,0,13.29428005,0,3.571936131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.00680542,0,31.88924408,0,0,0,0,0,0,0,0,0,0,198.4224396,14.52617264,0.050635401,0,0,0.21626462,15.93693638,0
VCFC_159,VCF24A018,28/08/2024,240,48.18784,16.35678,4,0,0,0,0,10,19,0,2,0,0,0,0,1,-0.447181549,0.04223771,212.01885,61.1943,101482.7,1.472724158,16.316372,24.822902,14.21836,771.3408,7280314,25.382994,95.103127,946578.9,30.806931,19.734837,4.722365759,30721.135,5,0,0,57.57064819,0,0,0,0,0,0,0,0,10.74640942,0,0,0,0,0,0,0,30.68294334,0,0,0,0,0,0,0,0,0,0,0,0,179.9199066,16.42135048,0.138261005,0,0,0.486728847,19.7918663,0
VCFC_160,VCF24A053,28/08/2024,240,48.10111,16.30012,59,0,0,0,0,7,3,0,2,0,0,0,1,1,-0.38464797,0.03492652,209.33712,64.46662,101462.7,0.969394977,16.5669734,24.234489,13.20162,713.0952,7324246,24.395151,36.467079,979275.5,30.761925,17.899476,0.965295735,31697.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_161,VCF24A141,28/08/2024,240,48.2157,16.38965,10,0,0,0,0,1,24,27,1,0,0,0,0,1,-0.600979314,0.117349,215.44606,62.14612,101470.2,1.269371758,16.3299589,24.581358,14.23001,738.9146,7301966,25.438141,101.304283,938614.4,31.014803,19.70601,5.379321658,30341.38,2,0,0,77.67562103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.159424782,20.12354469,0,0,0,0,0,0,0,0,0,0,0,0,160.8922119,15.39638519,0.089027271,0,0,0.539952159,11.49660873,0
VCFC_162,VCF24A149,24/08/2024,236,48.16594,16.32444,0,0,0,0,0,2,5,7,0,0,0,0,0,1,-0.422449799,0.08607599,220.73422,62.36513,101333.1,1.136987626,16.7213736,24.96127,13.52439,780.4857,7278145,24.635929,78.083786,958156.8,31.510458,18.892142,4.010602065,31745.439,12,0,4.874787331,0,65.93393707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.897864342,21.08487701,0,0.005845005,0,0.058450051,0,0.087402642,0,0,0,0,0,0,209.0141296,17.28162193,0,0,0,0.455441952,33.43167877,0
VCFC_163,VCF24A047,28/08/2024,240,48.19438,16.31969,0,0,0,0,0,4,9,5,0,0,0,0,0,1,-0.431023735,0.02669238,213.54684,64.28018,101477.5,1.632118048,16.4255692,24.130547,13.85226,807.1347,7261521,24.97933,90.545128,949393.5,30.587856,19.070479,4.193826906,30707.571,15,0,0,56.28924942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.41104507,0,0,0,11.29970551,0,0,0,0,0,0,0,0,215.8041687,22.19206047,0.004056296,0,0,0.419426054,33.27363586,0
VCFC_164,VCF24A056,30/08/2024,242,48.20227,16.34719,0,0,0,0,0,0,1,2,0,0,0,0,0,1,-0.674273843,0.06469436,207.68295,62.37714,101515.8,1.349848888,16.2872746,24.504175,14.36407,785.9788,7301873,25.537071,98.975746,943335.4,30.749524,19.935277,5.009637057,30945.998,7,0,0,73.20643616,0,18.58419991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.209361076,0,0,0,0,0,0,0,0,0,0,0,0,202.3771362,20.96626472,0.336421609,0,0,0.659970164,41.71205139,0
VCFC_165,VCF24A054,31/08/2024,243,48.23861,16.38297,27,0,0,0,0,220,102,102,2,0,0,0,0,1,-0.809885388,0.005778934,217.87932,63.32266,101528.3,0.827565359,16.1527856,24.146087,13.93061,754.6767,7336334,25.118755,107.375252,938249.2,30.845865,18.944565,5.778836417,30875.564,20,0,0,31.7477951,0,0,0,0,0,0,0,0,0.379187047,0,0,0,0,0,0,1.247179866,32.95957947,0,8.151838303,0,23.65260315,0,0,0,0,0,0,0,0,163.0842896,32.26728439,4.192175388,0,0,0.219378784,5.663750172,0
VCFC_166,VCF24A001,01/09/2024,244,48.29099,16.33058,126,0,0,0,0,1,46,0,0,0,0,0,0,1,-0.439028259,0.001737457,218.19013,64.741,101586.2,0.813483651,16.0043759,23.624895,13.11834,870.5637,6911278,17.348047,280.750183,638241.5,29.817378,17.5451,0.223636685,31494.784,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.7998505,17.10363579,6.755345345,0,0,0,0.012345729,0
VCFC_167,VCF24A125,19/08/2024,231,48.22984,16.35489,5,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.364955727,0.1628985,241.57181,61.83931,101368.8,0.870897738,16.5732016,24.994771,13.91065,786.3399,7356790,25.081257,106.765602,935952.5,31.363408,19.723898,6.76809366,31134.21,9,0,0,62.63667679,0,0.095130786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.17198563,0,0,0,0.058045037,0,0,0,0,0,0,0,0,175.1512756,14.23493671,0.001999329,0,0,0.47306022,18.42824364,0
VCFC_168,VCF24A149,30/08/2024,242,48.16594,16.32444,3,0,0,0,0,0,2,1,0,0,0,0,0,1,-0.981050945,0.03658738,208.2251,64.43062,101503,1.402638729,16.4017533,24.090243,13.52439,780.4857,7278145,24.635929,78.083786,958156.8,30.60495,18.25335,3.409215504,31216.265,12,0,4.874787331,0,65.93393707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.897864342,21.08487701,0,0.005845005,0,0.058450051,0,0.087402642,0,0,0,0,0,0,209.0141296,17.28162193,0,0,0,0.455441952,33.43167877,0
VCFC_169,VCF24A006,01/09/2024,244,48.23286,16.29051,0,0,0,0,0,1,12,4,0,0,0,0,0,1,-0.787451687,0.000322892,214.56864,64.62657,101586.5,1.27150078,15.8898158,23.50615,12.62921,913.4418,7043172,16.728317,308.780243,639335.4,29.077105,16.811738,0.156481725,31994.168,17,0.624989688,4.624064445,49.04537582,0,0,0,0,13.06277943,0,3.786196709,0,0,0,0,0,0,0,0,0.304307193,23.4851017,0,0,0,0,0,0,0,0,0,1.145218968,0,0,253.1498108,8.848361969,4.792873383,1.23181963,0,0.27309677,29.96408081,0
VCFC_170,VCF24A022,01/09/2024,244,48.21183,16.39246,14,2,0,0,0,0,21,3,0,0,0,0,0,1,-0.799781615,0.001869865,212.06369,59.35733,101571.8,1.024383239,15.6583001,24.700461,14.27861,738.0645,7297200,18.629606,228.347626,670910.1,30.951354,19.543263,0.093483714,31713.615,3,0,0,57.55569839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.551195145,24.63070679,0,5.304963589,0,2.417247295,0,0,0,0,0,0,0,1.128014803,161.5694885,17.18776131,0.251912266,0,0.880398095,0.422400951,9.929063797,0
VCFC_171,VCF24A085,02/09/2024,245,48.22368,16.37427,7,5,0,0,0,3,9,6,0,0,0,0,0,1,-0.635483825,0.001465518,214.51368,58.82259,101589,0.535653383,15.4717476,24.734527,14.29391,754.3499,7362679,18.586267,231.37355,664447.4,31.02908,19.495799,0.061432262,32805.419,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.716941833,4.484742165,0,0,0,50.63694,0,0,0,0,33.45980072,0,0,0,161.7635803,34.05209351,1.647007465,0,0,0.07258302,0.607014656,0
VCFC_173,VCF24A129,02/09/2024,245,48.22174,16.37239,31,0,0,0,0,42,30,69,2,0,0,0,0,1,-0.626718323,0.001359553,214.17703,58.56164,101590.2,0.539662884,15.4551341,24.788337,14.37381,755.4401,7364048,18.670694,232.965027,664853.3,31.066626,19.656336,0.064085052,32856.755,2,0,0,66.0941925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.47099304,0.398577571,0,0,0,0,0,0,0,0,0,0,0,162.5264587,15.42211533,0.07828927,0,0,0.495250642,13.21825123,0
VCFC_174,VCF24A010,02/09/2024,245,48.15257,16.37012,9,0,0,0,0,0,2,1,0,0,0,0,0,1,-0.731013367,0.000983646,210.47883,58.444,101583.5,0.634380764,15.4383362,24.759941,13.52043,729.4509,7325177,17.824461,237.183105,668973.4,30.694034,18.053188,0.135011754,33167.624,10,4.298567772,68.91764069,0,0,0,0,0,0,0,0,0,5.760863781,0,0,0,0,0,0,0,18.42626381,0,0,0,0,0,0,0,0,0,0.902174771,0.225543693,0,198.6404266,14.67976284,6.069236279,1.353262186,0,0.16721645,8.033716202,0
VCFC_257,VCF24A010,22/10/2024,295,48.15257,16.37012,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2.761319841,0.04729476,100.11855,75.74591,102036.4,-1.818570618,7.6793575,11.998831,13.52043,729.4509,7325177,12.649064,41.069111,423745.8,16.837346,8.823939,1.175794886,18018.025,10,4.298567772,68.91764069,0,0,0,0,0,0,0,0,0,5.760863781,0,0,0,0,0,0,0,18.42626381,0,0,0,0,0,0,0,0,0,0.902174771,0.225543693,0,198.6404266,14.67976284,6.069236279,1.353262186,0,0.16721645,8.033716202,0
VCFC_176,VCF24A014,02/09/2024,245,48.25268,16.33831,1,0,0,0,0,0,5,1,0,0,0,0,0,1,-0.617565227,0.001101398,221.75188,62.14,101603,0.59866552,15.5860196,23.87276,13.25449,864.317,7240516,17.427948,271.314392,653991.3,29.777247,17.719245,0.072814242,32684.963,19,0.403746009,85.70058441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.75316811,0.118748821,0,0,0,0,0,0,0,0,0,0,0,235.1477966,12.19098186,7.022551537,0,0,0.283412486,25.27301025,0
VCFC_177,VCF24A001,02/09/2024,245,48.29099,16.33058,69,0,0,0,0,0,89,0,0,0,0,0,0,1,-0.342298987,0.001737457,217.54544,62.70047,101603,0.497085826,15.7339481,23.945131,13.11834,870.5637,6911278,17.348047,280.750183,638241.5,29.930388,17.433545,0.065826966,32142.969,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.7998505,17.10363579,6.755345345,0,0,0,0.012345729,0
VCFC_178,VCF24A143,05/09/2024,248,46.61772,14.04123,90,0,0,0,0,2,19,3,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_179,VCF24A083,05/08/2024,217,48.19731,16.38548,1,0,0,0,0,1,17,11,0,0,0,0,0,1,-0.853854143,0.03955558,243.89849,55.10538,101385.1,1.811503006,13.4168085,23.545305,14.29258,747.7181,7301200,25.480169,97.532524,940052.4,29.239855,19.529901,0.972598661,27598.869,3,0,0,42.31268311,0,10.8807106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.64765549,0,9.477391243,0,1.388416648,5.553666592,0,0,0,0,0,0,0,172.9299774,20.8632164,0,0,0,0.306659967,10.67381477,0
VCFC_180,VCF24A127,08/09/2024,251,48.22128,16.32275,0,0,0,0,0,0,10,15,1,0,0,0,0,1,0.263538307,0.05599495,200.95614,58.02955,101486.1,-0.412910327,14.7664322,24.342173,13.74414,833.0399,7304926,17.958279,273.866486,654495,31.324995,19.052595,0.524798785,35502.26,17,0,0,48.61412048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.176250935,41.49724197,0,0.845205903,0,0,0,0,0,0,0,0,0,0,207.1581879,13.06828499,0.016520876,0,0,0.391211689,26.46475792,0
VCFC_181,VCF24A149,06/09/2024,249,48.16594,16.32444,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.362859123,0.001253731,213.16541,55.22105,101571.1,-0.510443905,14.7914075,25.127395,13.52439,780.4857,7278145,17.71781,265.066528,659387.6,31.876824,17.776867,0.127993473,36932.13,12,0,4.874787331,0,65.93393707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.897864342,21.08487701,0,0.005845005,0,0.058450051,0,0.087402642,0,0,0,0,0,0,209.0141296,17.28162193,0,0,0,0.455441952,33.43167877,0
VCFC_264,VCF24A035,27/10/2024,300,48.15649,16.28339,6,10,6,0,0,0,0,0,1,0,0,0,0,0,1.460519943,0.01122995,91.80824,80.35732,102544.2,-1.535778479,8.303169,11.760241,13.02802,799.6995,7245432,12.326941,45.009968,407426.1,15.494685,8.25331,0.278879318,13504.607,23,57.80541992,32.62635803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.688482285,0,0,0,0,0,0,0,0,0,0,0,0,240.9086914,8.605073929,9.431118965,0,0,0.254559696,24.54359245,0
VCFC_183,VCF24A010,09/09/2024,252,48.15257,16.37012,15,0,0,0,0,0,2,6,3,0,0,0,0,1,1.218282281,0.0905086,192.40438,56.41464,101409.8,-1.185695481,14.3825509,24.415938,13.52043,729.4509,7325177,17.824461,237.183105,668973.4,31.294628,18.0614,1.725560627,33099.532,10,4.298567772,68.91764069,0,0,0,0,0,0,0,0,0,5.760863781,0,0,0,0,0,0,0,18.42626381,0,0,0,0,0,0,0,0,0,0.902174771,0.225543693,0,198.6404266,14.67976284,6.069236279,1.353262186,0,0.16721645,8.033716202,0
VCFC_184,VCF24A009,07/09/2024,250,48.43389,16.47867,54,0,0,0,0,2,5,0,0,0,0,0,0,1,0.3084702,0.000221739,212.51479,56.35796,101583.6,-0.549999044,14.3216798,24.435842,13.09008,730.5518,7261222,17.482796,253.912628,681939.6,31.537723,18.014759,0.039421369,37515.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_185,VCF24A009,07/09/2024,250,48.43389,16.47867,49,9,0,0,0,2,4,0,0,0,0,0,0,1,0.3084702,0.000221739,212.51479,56.35796,101583.6,-0.549999044,14.3216798,24.435842,13.09008,730.5518,7261222,17.482796,253.912628,681939.6,31.537723,18.014759,0.039421369,37515.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_186,VCF24A147,29/08/2024,241,46.64063,13.89183,174,16,0,0,0,11,10,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_187,VCF24A141,11/08/2024,223,48.2157,16.38965,10,0,0,0,0,0,17,2,0,0,0,0,0,1,-0.814400935,0.02112802,249.58334,55.62919,101447.8,1.29778999,13.9393871,24.030625,14.23001,738.9146,7301966,25.438141,101.304283,938614.4,29.834843,19.097419,0.89856889,29899.205,2,0,0,77.67562103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.159424782,20.12354469,0,0,0,0,0,0,0,0,0,0,0,0,160.8922119,15.39638519,0.089027271,0,0,0.539952159,11.49660873,0
VCFC_188,VCF24A021,11/08/2024,223,48.20772,16.22954,9,3,0,1,0,1,5,0,0,0,0,0,0,1,-0.279099415,0.05052228,239.62107,66.14888,101468.9,1.046559694,14.6676716,22.176348,12.63577,933.5536,6964544,23.552259,76.110916,961611.6,29.616008,15.365675,1.255333928,30393.524,14,5.296038151,0,0,0,0,0,0,0,0,28.97580338,0,0,0,0,0,0,0,0,0,25.27121925,0,0,0,38.4442482,0,0,0,0,0,0.886105955,0,0,225.4646606,35.41160202,35.67720413,78.15929413,0,0.194955245,16.58568382,0
VCFC_189,VCF24A014,11/09/2024,254,48.25268,16.33831,2,0,0,0,0,0,39,8,0,0,0,0,0,1,0.189117535,0.09001815,193.83497,61.25554,101305.2,0.266935418,13.7555651,22.418682,13.25449,864.317,7240516,17.427948,271.314392,653991.3,29.985652,17.527935,1.845965862,32298.353,19,0.403746009,85.70058441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.75316811,0.118748821,0,0,0,0,0,0,0,0,0,0,0,235.1477966,12.19098186,7.022551537,0,0,0.283412486,25.27301025,0
VCFC_192,VCF24A149,13/09/2024,256,48.16594,16.32444,0,0,0,0,0,1,2,2,0,0,0,0,0,1,0.172169069,0.2939866,156.63951,62.91555,101204.9,1.198818551,12.146644,20.474907,13.52439,780.4857,7278145,17.71781,265.066528,659387.6,28.131126,16.052983,6.320828994,27454.773,12,0,4.874787331,0,65.93393707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.897864342,21.08487701,0,0.005845005,0,0.058450051,0,0.087402642,0,0,0,0,0,0,209.0141296,17.28162193,0,0,0,0.455441952,33.43167877,0
VCFC_193,VCF24A141,11/09/2024,254,48.2157,16.38965,17,10,0,0,0,1,2,0,0,0,0,0,0,1,0.423470631,0.1092239,186.12823,56.89678,101293.2,-0.007510132,13.5480107,23.526934,14.23001,738.9146,7301966,18.588263,227.330383,669528.6,31.039079,19.247672,1.762571214,32963.979,2,0,0,77.67562103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.159424782,20.12354469,0,0,0,0,0,0,0,0,0,0,0,0,160.8922119,15.39638519,0.089027271,0,0,0.539952159,11.49660873,0
VCFC_194,VCF24A143,13/09/2024,256,46.61772,14.04123,2,0,0,0,0,0,49,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_195,VCF24A129,13/09/2024,256,48.22174,16.37239,5,0,0,0,0,4,25,33,0,0,0,0,0,1,-0.027173988,0.3415327,159.48402,61.73329,101204.1,1.209119254,12.2227884,20.912108,14.37381,755.4401,7364048,18.670694,232.965027,664853.3,28.586139,17.912976,5.688575443,27436.935,2,0,0,66.0941925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.47099304,0.398577571,0,0,0,0,0,0,0,0,0,0,0,162.5264587,15.42211533,0.07828927,0,0,0.495250642,13.21825123,0
